user_id,age,income,city,occupation,education,employment_length,existing_loans,credit_history_length,upi_transaction_count,avg_upi_amount,monthly_upi_spend,transaction_volatility,income_ratio,merchant_diversity,monthly_ecom_spend,avg_cart_value,num_orders,return_rate,category_diversity,payment_preference,num_stocks,total_investment,portfolio_risk,avg_holding_period,profit_loss_ratio,sip_active,late_payment_count,credit_utilization,savings_balance,monthly_savings_rate,num_bank_accounts,insurance_policies,debt_to_income_ratio,income_to_spend_ratio,savings_stability_index,investment_maturity_score,financial_health_score,default_flag
3442,27,138642,Mumbai,Self-employed,Post-Graduate,5,1,14,21,164,3152,0.26112634238189175,0.5146257851898469,5,6314,1518,3,0.09954042703851707,7,Credit Card,7,163576,0.22678852548584386,106,-0.08469238235200027,0,2,0.5023678165367466,94238,0.611084195479002,2,0,0.44485586556720136,10.0,0.7929419649670454,0.014387204210557036,0.49100676796806786,0
3443,36,51952,Bangalore,Freelancer,Undergraduate,6,1,47,38,249,7124,0.37265095628796024,0.5241040454831255,7,6346,1134,5,0.16809685956437975,5,Debit Card,11,209042,0.23562724518224498,327,0.22814818276767396,0,3,0.42174425394174514,57477,0.3905897850321447,1,1,0.3129497280170084,3.8565808032068887,0.7285173229356756,0.09251316564937556,0.47786131965529416,1
3444,54,27257,Delhi,Salaried,Undergraduate,3,1,120,10,923,8637,0.5774371890110965,0.541191491605351,8,14194,1848,7,0.19701761813964347,2,Credit Card,5,31424,0.2115678621245273,70,0.32218425099514914,0,1,0.22427261640015372,5000,0.16567242984741087,1,0,0.19282435827144165,1.1938069376313944,0.6339396629966009,0.009996120396906442,0.4651367322864143,0
3445,43,67026,Delhi,Self-employed,Graduate,6,1,78,22,1264,30847,0.327113477923538,0.4658805867795255,5,5513,686,8,0.038351472732437934,1,UPI,6,155024,0.4161397607280378,168,0.5276799454878918,1,1,0.39810386168098044,6244,0.37914801871783893,1,0,0.43927581993705145,1.8433486427766013,0.7535150660700435,0.02463252578442649,0.45531217027423776,0
3446,21,35928,Ahmedabad,Salaried,Post-Graduate,3,4,26,40,306,9254,0.1331552350812982,0.4324436653567255,3,6996,500,13,0.03692799160739881,4,Credit Card,2,143147,0.6373192044159516,145,-0.06637525653684193,0,1,0.587459582827163,18800,0.3588637256508419,3,1,0.4332851092786735,2.210817795827949,0.8824916207780261,0.00269030826776684,0.3886307935727897,0
3447,33,89250,Hyderabad,Salaried,Graduate,5,3,69,11,311,4152,0.45632671549091686,0.1219396712587986,2,12753,1057,14,0.13934615802335382,5,Credit Card,5,225566,0.6312918772003082,82,0.4859293885218322,0,0,0.4205554322381462,56464,0.28088828166336416,2,2,0.7537823887468261,5.279190819827281,0.6866591056546727,0.00615420374072491,0.3839524567010278,0
3448,25,225429,Pune,Salaried,Graduate,4,0,49,53,170,6647,0.3917011489458053,0.4766893670720923,4,17051,993,16,0.03826031683599379,6,UPI,6,371702,0.29634645976654816,24,-0.08623826064042836,0,2,0.7026770858229057,10107,0.2884898536270494,4,2,0.0,9.512173509430777,0.7185450703676478,0.0025366554062343683,0.37625116142249004,0
3449,30,37348,Ahmedabad,Salaried,Graduate,11,3,29,52,481,26635,0.19107891175636,0.40972105330166836,7,6867,1276,5,0.15574510575510978,6,UPI,9,150198,0.4261637120166148,302,-0.27045703922910935,0,3,0.2709895087660712,155507,0.4722783960319713,1,6,1.4640528652097329,1.1147658418649076,0.839574935069083,0.03117421080222392,0.4202162218192415,0
3450,30,73088,Bangalore,Business,Graduate,5,2,78,29,2149,50697,0.48286288382008474,0.3995917668952998,5,1779,1328,1,0.09695622420341955,4,COD,10,81273,0.3198425242621512,133,-0.19357020640860123,1,3,0.6444385474471697,22135,0.32835935613474176,1,1,0.4038244362257835,1.3927625435905253,0.6743711848959661,0.019986411128292164,0.3687910812093517,0
3451,29,20883,Delhi,Salaried,Graduate,11,4,50,42,311,9861,0.22312428641128074,0.49448273025309586,8,20078,500,40,0.09084521097460022,4,Credit Card,8,18353,0.2834186532275646,51,-0.35984782451850733,1,1,0.3993369189810893,20624,0.3292463896305655,3,0,1.8523360599699275,0.69749498997996,0.8175784023830148,0.005127622248841086,0.29476475964761834,0
3452,21,78616,Delhi,Self-employed,Graduate,5,1,51,22,319,6407,0.32839207374061113,0.33608072225575003,5,2686,500,4,0.17385659064664818,6,COD,2,324850,0.13436258823795097,68,0.40495952662927626,1,1,0.5514639515592986,11932,0.5502333555205701,1,2,0.42753834085354453,8.64482076094128,0.7527897973556151,0.004531540598454928,0.45778329522271805,0
3453,33,35191,Pune,Salaried,Post-Graduate,12,2,44,16,571,10051,0.3063815932431114,0.46180013422197796,9,14748,4509,3,0.13630512434982178,2,COD,4,109564,0.3789062029479578,43,0.30638416022614423,0,2,0.4573650311823281,33264,0.2679187963653625,2,2,0.9936114112604563,1.418991935483871,0.7654731245236587,0.0038235227654564914,0.34456969298195594,0
3454,28,41154,Kolkata,Salaried,Graduate,7,1,40,57,294,12947,0.22754616057193994,0.3002410189972248,4,2455,2554,1,0.07752749965048295,4,UPI,7,87772,0.4354986421976447,126,0.13251761091181705,1,2,0.6568187051684689,5000,0.6595966611040155,2,1,0.10236487968556364,2.671817178471726,0.814633316545977,0.015448477179770242,0.49368659424806166,1
3455,21,30922,Delhi,Self-employed,Post-Graduate,1,0,108,49,297,14340,0.5733173118871755,0.5635845338671092,3,32921,2141,14,0.10372377274797748,7,UPI,4,150185,0.46073244347887926,73,0.3189759959603239,0,1,0.46704441260771384,45042,0.5525037965143519,1,2,0.0,0.6542676992086666,0.6355996927285519,0.005690247699612285,0.5267758647119138,0
3456,59,92901,Bangalore,Business,Graduate,4,0,19,42,1061,42051,0.2711819923844489,0.23054315059563568,6,7672,2275,3,0.08292161902176721,1,UPI,8,55351,0.2417560725605258,139,-0.569550665912139,0,2,0.1929397459228192,12471,0.28088682359618666,1,3,0.0,1.8683331992599148,0.78666941947803,0.009943583017272453,0.5283728399054647,0
3457,48,109576,Chennai,Business,Graduate,3,0,109,9,163,1403,0.19196971231363436,0.4063115165774306,4,15503,1325,11,0.033281322458069335,4,Debit Card,4,414639,0.4160207075887993,58,0.1814129559674705,1,3,0.7475703465714205,7279,0.3196338240276141,1,1,0.0,6.4811025019222805,0.838947491424914,0.004385249393987495,0.37249609311565557,0
3458,30,60720,Chennai,Business,Graduate,2,1,70,27,189,6460,0.1613404527978713,0.4447274539619056,3,3517,1551,2,0.029449966435247846,3,UPI,5,51377,0.30789829820480336,63,-0.018166367523563792,0,3,0.7133588593455253,31632,0.5238793574288299,1,1,0.18763055418948604,6.08538785327721,0.861073940540714,0.005864426008048244,0.4255659792076524,0
3459,35,35644,Pune,Salaried,Graduate,3,1,51,64,633,36842,0.1946283775615742,0.4508518155376858,4,5372,626,7,0.20905219903667666,6,Debit Card,5,70825,0.6745394236052692,184,-0.14842178557797242,1,1,0.36639227434039834,10400,0.06965339467184344,4,1,0.12109051188499992,0.8443444273362549,0.8370803998823119,0.006985828098359171,0.4002664505306054,1
3460,21,155393,Bangalore,Business,Graduate,3,2,124,38,363,17862,0.2785875981251842,0.35846911519216984,5,12366,1187,10,0.14457259475209433,4,Debit Card,3,598452,0.705360272936067,40,-0.31387901662691303,0,1,0.6263850450596684,24515,0.34395249151506035,2,3,0.41411018493365526,5.140527308213967,0.7821130139744182,0.0006646306825442752,0.3739921415797609,1
3461,55,38168,Pune,Salaried,Post-Graduate,1,2,69,28,190,5442,0.21470286504075825,0.22585278706277634,5,22284,1366,19,0.12522215547266072,4,Credit Card,2,94995,0.2825508341128246,34,0.21122289755019294,1,1,0.6974955057717488,9797,0.2993528424742775,4,3,0.4798867772758992,1.3765643596494392,0.8232465969909817,0.0016189418716015531,0.332892311657489,1
3462,57,16363,Bangalore,Business,Undergraduate,4,4,52,28,494,16674,0.4882634046160509,0.654717674435416,4,3550,2683,1,0.25143884182671966,1,Credit Card,9,18814,0.3873552007970796,116,0.5314989347422548,1,3,0.5710616638765841,21377,0.5498608384307163,3,3,1.3485488067371403,0.8090482076637825,0.6719240672708637,0.026836945508993428,0.3641522607943243,1
3463,36,78828,Hyderabad,Freelancer,Graduate,6,1,38,28,319,8122,0.3291915500459849,0.28806065763863015,8,6180,500,12,0.15268695878487645,3,EMI,5,351567,0.847364458966601,124,-0.22610430394618314,0,2,0.6872206516958674,5000,0.30730667203428874,2,1,0.20716255150506113,5.511291337481647,0.7523370126490827,0.002006489663774461,0.3657108488837752,1
3464,47,30857,Ahmedabad,Salaried,Graduate,16,4,112,5,454,1704,0.15414209249470295,0.1880590754677119,7,2106,3700,1,0.11771026265895679,3,Credit Card,3,101311,0.3476772669315291,108,0.5800446688025129,0,1,0.4119122003971588,6592,0.6846879603205672,4,1,1.3486901566016878,8.096824980320125,0.8664444408560461,0.009149219024066332,0.448793556121667,0
3465,37,108354,Pune,Salaried,Undergraduate,10,2,59,34,330,8422,0.6907629958277223,0.4846154127699344,10,11470,1733,6,0.08680055080361472,5,Credit Card,6,263923,0.4054241626090257,46,-0.030976458842954357,1,2,0.3902567357879371,5296,0.5961750274520453,3,2,0.6235932286649447,5.446840597194993,0.5914489508391709,0.004356701463782599,0.5002875049254945,0
3466,21,47634,Mumbai,Self-employed,Graduate,4,1,102,37,143,5526,0.3349261794606739,0.6897190840421555,5,5945,1406,4,0.17313447178399202,1,UPI,4,230575,0.5484652733816676,91,-0.012764376456670584,0,1,0.34564825610333466,65925,0.23760613120347104,2,6,0.3690996169543277,4.152196652719665,0.7491050931400656,0.004445498765149695,0.43156650058763807,1
3467,30,86010,Delhi,Business,Graduate,5,2,88,10,846,10642,0.474134785222343,0.35859526344135206,6,5558,1128,4,0.20701806780203885,8,COD,8,226008,0.6523071858020419,132,0.2005856082095341,1,1,0.27670569526559763,25125,0.18208186256834932,3,3,0.309299007267146,5.308931547435344,0.6783640207290614,0.012077023237724948,0.4430983541116559,0
3468,36,138815,Bangalore,Salaried,Post-Graduate,7,2,101,31,1319,30369,0.7161192152600248,0.2415467398161996,3,1000,935,1,0.11572470609465779,4,COD,6,608447,0.45652687563828465,36,0.23317863815181977,0,3,0.2678880373444625,66724,0.4272174420998017,1,0,0.9279213507870887,4.425087663372649,0.5827101002703247,0.003966111798149557,0.4557999087075228,0
3469,29,28989,Bangalore,Professional,Post-Graduate,4,0,23,24,211,5638,0.3895473717601726,0.29694694968178814,4,9089,500,14,0.11505062817174673,4,UPI,6,71582,0.49715091368395825,70,-0.09008116370815006,0,1,0.4151602088108329,10884,0.2586455784309779,2,0,0.0,1.9682916892992939,0.7196588042430508,0.005264980254505954,0.45409860693694476,1
3470,32,42635,Kolkata,Self-employed,Post-Graduate,5,2,97,14,1245,18091,0.06314518722588565,0.16703324800410094,3,2661,967,3,0.17810733094876852,2,Credit Card,3,72345,0.6719025306635471,24,-0.23768945178866557,1,1,0.17325388945080178,36288,0.30816198002192013,1,2,0.9046386657382522,2.054401773237604,0.9406053020936366,0.0004933719354410094,0.4501072349845985,1
3471,33,57216,Ahmedabad,Salaried,Post-Graduate,3,2,32,5,374,2040,0.16825747302315439,0.16555248375625806,4,1742,1380,1,0.11307458941499181,3,Credit Card,7,62312,0.49555467586863594,59,0.26038349698637153,0,0,0.0941939977591094,9306,0.6754040824965184,1,3,0.741571643227882,10.0,0.8559756929371515,0.007194059012836094,0.6016446729010017,0
3472,34,150622,Mumbai,Salaried,Graduate,5,5,37,21,100,1741,0.6291671577254208,0.36316919705622075,7,4578,985,4,0.11691362855424478,3,COD,5,740401,0.7525584278712585,190,0.416213377462192,1,4,0.32931087412811716,20197,0.38217561538169514,1,4,1.2470949508191183,10.0,0.6138105566749582,0.00912078250300136,0.3929740837947618,0
3473,35,40334,Bangalore,Business,Graduate,5,3,73,28,543,11286,0.43103605287335567,0.2814629581273245,4,7799,1408,5,0.1519849720925026,7,UPI,8,57834,0.23073115469537178,124,-0.24459944064354444,0,1,0.26898634953970024,39576,0.3922045290741806,1,5,1.425963024506849,2.1132767473540817,0.6987944140136197,0.01579334978384389,0.397527821366428,1
3474,22,41910,Delhi,Salaried,Graduate,2,2,69,37,100,2755,0.18471449270296017,0.5020788404924291,6,2859,1266,1,0.019263630447304277,6,COD,2,140065,0.4551445270115637,132,-0.009399032782655498,1,3,0.2865815482876982,15161,0.14931652157879996,3,1,0.8451961115434394,7.46393588601959,0.8440852257310293,0.003903832072698803,0.3750816472475263,1
3475,26,79768,Pune,Salaried,Undergraduate,7,2,65,42,286,10186,0.21745802907745285,0.3705682903973494,5,4718,518,8,0.009969075736373095,4,Credit Card,6,74847,0.3254896212800718,75,0.34146567692886365,0,3,0.40715850176795654,5000,0.5050318711071098,2,2,0.6751492994075992,5.351761153975176,0.8213835517252,0.011155469446665277,0.46407817475031915,1
3476,21,42347,Ahmedabad,Self-employed,Undergraduate,7,4,36,30,661,16422,0.2579724957354588,0.2931085103309797,8,2226,629,3,0.022329299550774506,3,UPI,7,54359,0.45131458912670774,99,0.1823234423694054,0,1,0.48283019993401527,26120,0.5748576622190918,2,2,1.841031547474278,2.2707383773928895,0.7949299395575113,0.012316862226487032,0.3459684563833926,1
3477,46,65612,Bangalore,Self-employed,Graduate,7,4,28,15,562,6540,0.27293752952494327,0.5658357640670288,5,6344,1209,5,0.17532623879936635,5,UPI,9,257028,0.28805679550849544,66,0.15818587571053508,0,2,0.6836760470725248,73609,0.3780001230730327,1,6,0.9454572816107675,5.092122623205277,0.7855845057637646,0.013418908571714894,0.31643527635341856,0
3478,21,23601,Mumbai,Self-employed,Graduate,3,3,101,55,243,11477,0.15413188323183225,0.2574036138075121,4,4257,500,9,0.07301585613942074,6,COD,5,117104,0.34914583149814554,57,0.24592866467212787,1,2,0.32784271071296744,8934,0.3452564719460937,4,1,1.1676620379118139,1.4999046711153479,0.8664521052826062,0.00633182442579381,0.38972428946391524,0
3479,48,226069,Hyderabad,Salaried,Graduate,11,2,71,30,626,19162,0.23562807592585067,0.39971130671222027,2,2796,2356,1,0.059043631792161516,3,UPI,4,940913,0.505761512581429,123,0.37670541327498613,1,1,0.6847128747515722,29718,0.25018072143709336,2,4,0.6013731199324814,10.0,0.8093050161964832,0.009171699565215616,0.3113373819254513,0
3480,51,26672,Kolkata,Business,Graduate,4,0,57,22,758,21173,0.33566803893757585,0.47562642849206677,3,3126,1768,1,0.13920211728139706,4,Debit Card,8,126081,0.18564849838723246,76,0.5217204777653092,0,0,0.35340252970835073,9944,0.44239583450282766,4,5,0.0,1.0976131687242798,0.7486890236554775,0.020642272233169074,0.530826445884977,0
3481,31,49362,Bangalore,Professional,Graduate,2,3,112,29,264,9595,0.34258441098528825,0.3777315470593177,6,28360,857,31,0.042555406131446226,4,Credit Card,8,242074,0.48368871567736904,124,0.34081745396119867,0,0,0.38703453245674574,20382,0.16793814211254673,1,2,0.7504594406483523,1.3005058488776478,0.7448321251295669,0.018814820499817298,0.36298810293186856,0
3482,21,58718,Pune,Salaried,Post-Graduate,11,1,89,50,317,13678,0.13994371518433052,0.21164314149341718,6,2985,767,3,0.13102197785199138,5,UPI,8,237419,0.34925765962393573,213,0.45255312745503856,0,1,0.7149079083955985,30490,0.5256123234342039,2,2,0.2843876038706926,3.523643783005281,0.8772362939325461,0.04412836296284522,0.4235982367170814,1
3483,30,188643,Ahmedabad,Business,Doctorate,2,1,94,58,463,19864,0.6469433655719082,0.4399298362294327,10,12596,934,14,0.03165828548753063,5,Debit Card,10,172641,0.41072970106066126,75,0.2751878458970643,1,2,0.28077645243538263,66219,0.27551954391123595,2,2,0.4650579166201167,5.811373648378054,0.6071854205215768,0.015440349105936464,0.45500520560193164,0
3484,34,27040,Chennai,Freelancer,Graduate,6,1,65,24,179,5573,0.3647982329102368,0.5773527090314912,10,16728,1044,18,0.10379714339210651,3,UPI,6,100147,0.696625141432251,170,-0.3448944983603919,0,2,0.11319115697921919,12771,0.48294521969905047,1,4,0.33289775459281334,1.2124473141422294,0.7327090377803634,0.005553901087260488,0.5787472235741202,0
3485,22,196854,Chennai,Self-employed,Graduate,3,1,25,72,228,16183,0.08577155000062323,0.41890301333734126,7,9391,700,11,0.19759762102271392,8,Debit Card,7,117968,0.6357884887021145,284,-0.03518097751063337,0,2,0.5191856463017507,19671,0.37416643460366994,2,3,0.26674247980497945,7.697126099706745,0.9210040546737718,0.01913916740514751,0.43364782199110735,0
3486,28,94306,Delhi,Self-employed,Graduate,1,1,32,48,811,50099,0.22435950209959346,0.3377560924538511,6,6341,1449,4,0.221008462788398,2,Debit Card,9,442156,0.28737572304440817,37,0.5084383677766706,0,0,0.42621292400934047,9723,0.26555843350665376,1,0,0.13270021532136292,1.6708775535514961,0.8167535746528283,0.009807076268198666,0.44049504657069743,0
3487,53,76899,Chennai,Salaried,Graduate,2,3,27,19,2014,39130,0.4342200654382864,0.5429646012348923,3,2249,1445,1,0.13298601085169898,2,UPI,6,279363,0.319195464628363,179,0.7243845625019275,1,1,0.3973086024532434,5000,0.4607363575679151,1,2,0.7551207313597843,1.8583615273078782,0.697243068966831,0.034543630804410495,0.45042497955930516,1
3488,42,33163,Bangalore,Self-employed,Graduate,10,2,17,36,617,27361,0.07564701816883146,0.10624632605087839,3,3264,1030,3,0.06323716745708519,3,UPI,5,140934,0.6473535332470806,151,-0.16278889872840668,1,1,0.37432683273918654,5000,0.46951582693275307,2,2,0.2752116946585644,1.082838111408607,0.9296730089973085,0.006107009596609856,0.5022569307115355,1
3489,23,84346,Delhi,Self-employed,Undergraduate,5,1,44,19,485,8923,0.10724708263264986,0.4007198349474413,6,7741,1941,3,0.09914326523053055,5,UPI,6,420035,0.6012439992560271,67,-0.16189656515164763,0,3,0.16682902235959773,108933,0.7207881412806273,1,2,0.12388287744648556,5.0612661266126615,0.9031407855438611,0.003680764578184826,0.6545356008472973,0
3490,21,38789,Mumbai,Business,Graduate,3,2,81,36,1451,56060,0.2988552569663864,0.33037124213994207,5,1000,2879,1,0.014878460985868303,2,Credit Card,3,66112,0.44447698807286384,146,0.1985044340402945,1,1,0.4550094568237909,11685,0.2885598189703457,2,6,0.5074445470089932,0.679781286693188,0.7699087289646157,0.007989561516073107,0.40091856624628175,0
3491,31,128027,Delhi,Professional,Doctorate,4,5,46,34,210,7293,0.6543305828673605,0.5764216619641457,4,9558,500,19,0.038352230653789246,3,UPI,4,463298,0.4644769026230937,175,-0.20264118465358794,0,2,0.08756234880439354,72759,0.3446675588622785,3,4,0.7689146171898782,7.597139805364349,0.6044741059351963,0.008189119007138736,0.5018779250998054,1
3492,32,33435,Delhi,Salaried,Post-Graduate,2,1,68,24,427,8525,0.5929173665274576,0.6824409698255139,6,13179,2079,7,0.19073924901545392,7,UPI,4,25934,0.55756565912425,176,-0.3263558353317229,1,0,0.7484891801980212,27497,0.37598572988244433,2,1,0.2059169266161178,1.5404284727021424,0.6277789551506925,0.005748561414624173,0.36880698452663996,0
3493,40,55943,Chennai,Salaried,Post-Graduate,3,1,42,62,720,51705,0.5123117315133849,0.4954081161847426,5,12284,596,22,0.08523383717995144,2,UPI,2,264048,0.47184301834190534,98,0.1615171154332707,0,2,0.6540077676789628,33214,0.21767996753839172,1,3,0.19453904529623417,0.8742459759337396,0.6612393325807837,0.003294214281396295,0.3503065982844845,0
3494,28,42908,Chennai,Salaried,Graduate,8,1,56,30,225,4946,0.44309621442233327,0.3274332351326967,6,5751,515,11,0.08345439783312897,1,Debit Card,8,55398,0.450998269158478,84,0.16289991352228367,1,1,0.14755351137082715,44907,0.19067751739999306,2,3,0.265045233938604,4.01084314825201,0.6929544891088891,0.011754183339575227,0.4887835150828044,0
3495,41,33106,Chennai,Business,Post-Graduate,5,4,41,100,128,11743,0.2594276865987699,0.4657540127042325,7,2630,606,4,0.07800527006726081,5,UPI,8,101281,0.5109517280310808,105,0.14338902722364838,0,2,0.2876075070372539,65716,0.3566041968080972,1,1,1.6199552867970701,2.303186308612773,0.7940114471364494,0.012868625739168136,0.3612772033993796,0
3496,58,93413,Bangalore,Salaried,Post-Graduate,5,1,59,21,717,18398,0.6357624772293685,0.49430837729644755,4,8597,1403,7,0.06660283486020267,6,Credit Card,6,235273,0.32681355288077135,277,0.15583673964922135,0,2,0.6406822830316815,21099,0.17460699237366162,1,1,0.16929131267889833,3.4602533708697587,0.6113357005803103,0.035429907125814245,0.3503342629598671,1
3497,44,82559,Bangalore,Self-employed,Graduate,4,5,45,37,785,29091,0.2045217557135804,0.48673642425272706,4,2177,558,4,0.08672184232836637,3,UPI,7,52880,0.9113381757975676,66,-0.49846166808128534,1,3,0.5497722528932885,300319,0.15171412484842045,1,2,1.2136310902935816,2.640282708113467,0.8302050131154186,0.0005628464158327542,0.259332021840348,1
3498,34,123674,Pune,Salaried,Graduate,1,1,42,43,728,23371,0.1382211983120754,0.3739506883824006,3,10899,817,15,0.09058751514256094,4,UPI,6,70258,0.5380601673605823,95,0.16351523866145995,1,1,0.43712829039519463,40866,0.6654525495175584,2,1,0.41890261503731663,3.608707070117592,0.8785638516335398,0.00839343012969292,0.528285702258916,0
3499,32,20579,Bangalore,Salaried,Undergraduate,4,0,66,17,737,10330,0.38666643087801134,0.49342585645869325,6,5848,1199,5,0.03655993797383727,8,COD,5,41378,0.5832733721676078,154,0.38671085019706086,1,1,0.5098596944624536,91273,0.4288678717764445,2,0,0.0,1.271957475740157,0.7211539687787917,0.01219087915105568,0.4781406290244084,1
3500,30,113380,Ahmedabad,Salaried,Graduate,8,0,18,22,429,7227,0.12355891042170498,0.3085860285511124,3,2825,500,6,0.10434834930796952,5,UPI,11,128364,0.34428308061437196,142,-0.069859309312266,0,1,0.5424719678940227,5007,0.32786002274044007,2,3,0.0,10.0,0.8900289879990987,0.026100762731880462,0.44083656900030127,0
3501,49,269216,Bangalore,Freelancer,Graduate,3,1,74,25,445,9640,0.21030849363550888,0.6450153248450375,2,16337,818,17,0.05259712099547926,2,COD,9,1227354,0.5612766465581476,21,0.5986870996397404,0,0,0.6501162485494293,52821,0.6126578289522248,1,3,0.22691978239050534,10.0,0.8262356293941333,0.003631810358125896,0.46679685795341325,0
3502,27,45661,Kolkata,Self-employed,Graduate,4,2,64,32,473,12096,0.4012422218714716,0.501495588379823,3,8789,820,12,0.19150233716999285,7,Debit Card,4,214924,0.26431629665971335,137,0.23732735923177994,0,2,0.37740616243828623,5501,0.4026295329898311,1,3,0.9298536920874791,2.1862012831561812,0.7136524894778146,0.013666693218859547,0.41731498060048744,1
3503,35,186668,Mumbai,Freelancer,Graduate,0,1,86,25,876,24685,0.218642311804904,0.3211496068430725,3,8198,885,7,0.0763898717412462,3,Debit Card,5,488053,0.26735416087133784,73,-0.002200072894785965,0,1,0.16821844634895353,140142,0.4993148088503267,3,4,0.3405263780914882,5.676560029193529,0.820585327058702,0.007310339648765174,0.5667383388710161,0
3504,35,51128,Kolkata,Self-employed,Graduate,10,1,63,45,490,24159,0.05006436769960702,0.17850087253297914,3,7193,1886,3,0.10023439075041958,4,Credit Card,7,182985,0.19858159957564375,135,0.2674667786474365,1,0,0.4630060033310737,8167,0.25215916307646474,4,3,0.375981727440572,1.6307211431123019,0.9523225725587814,0.02629873376510233,0.4044075219325806,1
3505,28,26279,Pune,Salaried,Graduate,11,1,86,17,428,5682,0.13021443318870227,0.22487349314977081,6,4765,1413,4,0.1996860452841005,4,COD,5,45883,0.5907300652442198,98,0.25412205501760793,1,0,0.4454716088951573,9262,0.2812286057262266,1,2,0.32022395981005336,2.515218223583461,0.8847878514333558,0.006890533734249105,0.4200828098151652,1
3506,21,49842,Ahmedabad,Salaried,Post-Graduate,11,3,57,26,509,12797,0.45729743139306117,0.28080314889087155,10,5195,1243,4,0.0723570710161259,7,UPI,7,218036,0.578361368049602,84,-0.25402131449782195,1,0,0.4009875883707634,9500,0.07641944988928562,1,2,0.8479930833239873,2.7700772522647696,0.6862017172733771,0.005067004335960142,0.31884365099034995,1
3507,38,112299,Ahmedabad,Professional,Graduate,1,3,33,30,551,14505,0.20473571746955865,0.323256431820747,5,5940,938,6,0.03243798840568345,2,Credit Card,10,313204,0.2886203995226879,167,0.18404475392897757,1,0,0.39381032483760614,17957,0.32289531297810764,1,2,0.7659777320004063,5.492467964394013,0.8300575682278366,0.038538351350011324,0.40983539351211207,1
3508,34,36210,Delhi,Business,Undergraduate,8,2,46,15,192,2598,0.28719029609761165,0.6350722379361933,7,1485,500,3,0.10221673318275767,2,Credit Card,1,109832,0.6227820647927997,106,-0.052456531588411376,1,1,0.5889628085806926,491807,0.17583059647110685,2,4,0.5801625898096866,8.866307541625858,0.7768859064830667,0.001038017024969002,0.3182516807911494,1
3509,41,41764,Chennai,Salaried,Post-Graduate,0,4,73,37,1066,41240,0.5167382346772564,0.3385262522582923,6,3448,584,5,0.02160158454350489,4,UPI,3,77524,0.6622827331492215,209,0.6202221822510591,1,3,0.45718037968415776,12451,0.29959005026592456,1,0,1.2893546842545485,0.9345476515473606,0.6593095480399674,0.009399451601087162,0.32566732306929264,0
3510,28,85487,Bangalore,Business,Graduate,8,1,65,35,253,10973,0.19384415370230565,0.4227191000643583,2,4419,1548,2,0.11945293127036738,5,Credit Card,3,102082,0.4700907147394754,153,0.6354281614748091,0,2,0.3721180041802976,84410,0.45033229644207506,1,4,0.24480951614155894,5.553628272591438,0.8376302693268939,0.010898151034991805,0.5011629662713757,1
3511,49,59984,Chennai,Salaried,Post-Graduate,5,0,38,35,424,18377,0.27639487489976644,0.6293228676471555,9,2995,1254,2,0.18421196601115541,4,Debit Card,7,294889,0.3558791841086365,99,0.41566397670887817,0,3,0.23777257076618669,15848,0.32178528641133974,3,4,0.0,2.806531605296402,0.7834566086600189,0.01731282286422121,0.5286663792663902,0
3512,24,85031,Mumbai,Salaried,Post-Graduate,4,1,50,39,209,7725,0.26198273222119267,0.35726322429930035,5,8674,1127,8,0.27969625655131625,3,EMI,6,345719,0.36641103447171003,263,-0.014807852210580397,0,3,0.20396438338381523,73889,0.2637806493835599,1,2,0.25858378071836163,5.1848170731707315,0.792403869298527,0.026986258816448477,0.49748375349137697,0
3513,55,69057,Pune,Salaried,Post-Graduate,8,1,74,29,350,9499,0.23583514070654701,0.4588786349702289,2,19160,1125,16,0.07628119310175717,4,COD,4,78772,0.6445132620839665,151,-0.005653348894164911,1,1,0.5385178186263896,50726,0.4122881720865075,1,3,0.24596965928272035,2.409525471039777,0.8091694167462204,0.005849318811097115,0.4387040038719828,0
3514,21,79839,Pune,Business,Post-Graduate,5,1,46,39,587,23139,0.1772628015166885,0.27564667731680664,5,3845,1186,2,0.15584829183238072,4,UPI,10,372530,0.31660920438064905,177,-0.04689786649207958,0,0,0.42541668420641465,14111,0.6209228560642405,1,3,0.2528979474965277,2.958643690939411,0.8494280110708352,0.031585588186967876,0.5396791744450886,0
3515,40,46194,Bangalore,Salaried,Post-Graduate,3,3,76,34,502,16802,0.3520750619487709,0.48094431386800873,8,6593,500,13,0.17107505295054637,4,UPI,5,24856,0.2645951400236101,127,-0.03829399523142593,0,3,0.5052154853666797,28961,0.360680122327571,1,1,1.0883789886945185,1.9744400752265345,0.7396039082021685,0.01230409524129608,0.35026231126707474,1
3516,40,68805,Delhi,Salaried,Graduate,7,3,43,12,277,2450,0.8335719946218996,0.5332804622113203,4,5167,821,6,0.17786288285483592,1,Debit Card,8,323561,0.32378925694711025,142,0.4084411085009375,0,2,0.2542336906009156,8959,0.4062641454515591,2,1,0.6398800281544973,9.0318981359937,0.5453835480325439,0.02964191281329161,0.48754951620240167,0
3517,25,34323,Mumbai,Salaried,Post-Graduate,9,0,36,14,249,3650,0.4117511687822881,0.4328218299718877,5,6511,1425,4,0.136708546836064,1,Credit Card,6,144571,0.46572961309392114,319,0.28392164332276526,1,0,0.4422728178449617,16221,0.426618359539681,4,1,0.0,3.377583152922653,0.7083401254504037,0.03597068365316883,0.5024977992390496,0
